Format Version,1.23,Take Name,EXP_00A,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-07-06 11.21.54.277 AM,Total Frames in Take,697,Total Exported Frames,697,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.133333,-0.326568,0.923679,-0.097134,0.175313,-0.423727,1.297180,0.183703,0.000204,-0.477837,1.296507,0.131712,0.806976,-0.425763,1.333776,0.168116,0.000000,-0.453112,1.307246,0.222291,0.646341,-0.383607,1.299397,0.231230,0.023738,-0.428335,1.258979,0.190696,0.000000,-0.408402,1.299971,0.181532,0.456957,-0.389031,1.284384,0.160344,0.626045,-0.478024,1.296546,0.131684,,,,-0.453196,1.307216,0.221949,-0.383703,1.300188,0.230665,,,,-0.408643,1.299607,0.181209,-0.389347,1.284299,0.160164,-0.426660,1.335281,0.168056,-0.427066,1.259223,0.189934,-0.398338,1.292442,0.170867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.141667,-0.326123,0.923902,-0.096959,0.175066,-0.423933,1.297184,0.183660,0.000149,-0.478073,1.296581,0.131700,0.806976,-0.425943,1.333787,0.168087,0.000000,-0.453286,1.307264,0.222268,0.646341,-0.383785,1.299346,0.231166,0.023738,-0.428574,1.258985,0.190642,0.000000,-0.408606,1.299962,0.181482,0.456957,-0.389262,1.284363,0.160277,0.626045,-0.478336,1.296673,0.131652,,,,-0.453282,1.307229,0.221973,-0.383918,1.300350,0.230835,,,,-0.409015,1.299703,0.181335,-0.389506,1.284241,0.160139,-0.426742,1.334967,0.167765,-0.427227,1.259184,0.189894,-0.398517,1.292387,0.170786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.150000,-0.325951,0.924043,-0.096903,0.174670,-0.424121,1.297159,0.183602,0.000175,-0.478302,1.296578,0.131684,0.764025,-0.426126,1.333762,0.168028,0.000000,-0.453439,1.307256,0.222232,0.667992,-0.383934,1.299306,0.231076,0.000001,-0.428774,1.258963,0.190590,0.000000,-0.408795,1.299929,0.181411,0.453249,-0.389474,1.284321,0.160192,0.668748,-0.478477,1.296422,0.131707,,,,-0.453473,1.307158,0.221916,-0.384079,1.300291,0.230730,,,,-0.408969,1.299508,0.181110,-0.389728,1.284196,0.160020,-0.426050,1.335032,0.167495,-0.427375,1.259022,0.189853,-0.398696,1.292306,0.170708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.158333,-0.326007,0.924116,-0.097142,0.174047,-0.424329,1.297154,0.183540,0.000304,-0.478563,1.296537,0.131678,0.764025,-0.426345,1.333744,0.167937,0.000000,-0.453606,1.307287,0.222191,0.667992,-0.384093,1.299335,0.230970,0.000001,-0.428981,1.258964,0.190565,0.000000,-0.409005,1.299920,0.181331,0.453249,-0.389708,1.284290,0.160106,0.668748,-0.478742,1.296404,0.131696,-0.426329,1.334615,0.167524,-0.453676,1.307166,0.221900,-0.384106,1.299623,0.230526,,,,-0.409407,1.299531,0.181202,-0.390027,1.284064,0.159943,,,,-0.427564,1.258853,0.189813,-0.398758,1.292308,0.170710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.166667,-0.325833,0.924237,-0.097256,0.173665,-0.424555,1.297119,0.183483,0.000220,-0.478823,1.296510,0.131656,0.678504,-0.426562,1.333704,0.167867,0.000000,-0.453802,1.307282,0.222149,0.705033,-0.384288,1.299297,0.230887,0.129532,-0.429222,1.258934,0.190526,0.000000,-0.409231,1.299876,0.181263,0.464292,-0.389956,1.284228,0.160031,0.560668,-0.479039,1.296281,0.131593,,,,-0.453874,1.307153,0.221894,-0.384346,1.299826,0.230198,,,,-0.409619,1.299540,0.181112,-0.390310,1.283999,0.159909,-0.427287,1.334780,0.167638,-0.428057,1.258822,0.189858,-0.398998,1.292234,0.170672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.175000,-0.325620,0.924356,-0.097385,0.173359,-0.424795,1.297056,0.183426,0.000192,-0.479089,1.296461,0.131625,0.678504,-0.426789,1.333637,0.167799,0.000000,-0.454018,1.307249,0.222103,0.705033,-0.384504,1.299227,0.230810,0.129532,-0.429481,1.258876,0.190484,0.000000,-0.409471,1.299803,0.181198,0.464292,-0.390215,1.284137,0.159962,0.560668,-0.479312,1.296185,0.131546,,,,-0.454178,1.307070,0.221866,-0.384585,1.299814,0.230174,,,,-0.409816,1.299392,0.180965,-0.390589,1.283876,0.159895,-0.427239,1.334454,0.167728,-0.429013,1.259833,0.190576,-0.399249,1.292199,0.170669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.183333,-0.326168,0.924209,-0.097820,0.172870,-0.425055,1.297047,0.183369,0.000362,-0.479383,1.296335,0.131606,0.613816,-0.427091,1.333605,0.167694,0.000001,-0.454261,1.307267,0.222052,0.509270,-0.384734,1.299316,0.230722,0.207278,-0.429703,1.258873,0.190481,0.000000,-0.409735,1.299805,0.181127,0.000000,-0.390480,1.284127,0.159899,0.452426,-0.479612,1.296024,0.131597,-0.427181,1.334690,0.167296,-0.454599,1.306975,0.221849,-0.385000,1.299929,0.230296,,,,-0.410097,1.299469,0.181132,-0.390906,1.283787,0.159947,,,,-0.429272,1.259763,0.190626,-0.399530,1.292119,0.170707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.191667,-0.326652,0.924093,-0.098367,0.172266,-0.425323,1.296987,0.183338,0.000374,-0.479693,1.296157,0.131621,0.613816,-0.427396,1.333519,0.167607,0.000001,-0.454504,1.307249,0.222029,0.509270,-0.384965,1.299358,0.230655,0.207278,-0.429940,1.258821,0.190515,0.000000,-0.410006,1.299751,0.181079,0.000000,-0.390758,1.284052,0.159861,0.452426,-0.479967,1.295696,0.131780,-0.427162,1.334357,0.167478,-0.454919,1.306941,0.221885,-0.385177,1.299809,0.230247,,,,-0.410239,1.299264,0.180999,-0.391194,1.283744,0.159984,,,,-0.429476,1.259658,0.191546,-0.399780,1.292031,0.170734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.200000,-0.327180,0.923916,-0.098866,0.171927,-0.425614,1.296945,0.183340,0.000318,-0.480001,1.295999,0.131642,0.534442,-0.427724,1.333454,0.167559,0.121178,-0.454791,1.307235,0.222026,0.332245,-0.385242,1.299416,0.230640,0.192228,-0.430196,1.258785,0.190570,0.000000,-0.410300,1.299720,0.181072,0.538706,-0.391046,1.284008,0.159868,0.464978,-0.480289,1.295686,0.131832,-0.427562,1.334317,0.167514,-0.455312,1.306831,0.221922,-0.385661,1.300106,0.230663,,,,-0.410490,1.299300,0.181049,-0.391489,1.283746,0.160014,,,,-0.429769,1.259583,0.191634,-0.400114,1.291947,0.170824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.208333,-0.327670,0.923766,-0.099096,0.171665,-0.425912,1.296883,0.183349,0.000304,-0.480318,1.295847,0.131673,0.534442,-0.428060,1.333377,0.167540,0.121178,-0.455083,1.307178,0.222038,0.332245,-0.385524,1.299426,0.230631,0.192228,-0.430458,1.258725,0.190612,0.000000,-0.410602,1.299669,0.181073,0.538706,-0.391342,1.283957,0.159874,0.464978,-0.480650,1.295529,0.131831,-0.427942,1.334226,0.167503,-0.455643,1.306808,0.222001,-0.385813,1.299619,0.230630,,,,-0.410855,1.299232,0.181088,-0.391751,1.283776,0.160090,,,,-0.429386,1.258539,0.190121,-0.400432,1.291943,0.170916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.216667,-0.328259,0.923529,-0.099490,0.171586,-0.426227,1.296843,0.183392,0.000287,-0.480627,1.295695,0.131713,0.544498,-0.428413,1.333318,0.167546,0.169816,-0.455412,1.307146,0.222069,0.357343,-0.385845,1.299479,0.230675,0.112980,-0.430732,1.258687,0.190694,0.000000,-0.410919,1.299643,0.181115,0.533064,-0.391641,1.283931,0.159934,0.500520,-0.480928,1.295429,0.131928,-0.428267,1.334133,0.167611,-0.455948,1.306792,0.222078,-0.386396,1.300100,0.230988,,,,-0.411143,1.299243,0.181203,-0.392025,1.283762,0.160205,,,,-0.430019,1.258909,0.190270,-0.400732,1.291925,0.171025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.225000,-0.328850,0.923269,-0.099893,0.171618,-0.426543,1.296807,0.183475,0.000283,-0.480927,1.295547,0.131781,0.544498,-0.428766,1.333264,0.167592,0.169816,-0.455751,1.307115,0.222132,0.357343,-0.386179,1.299535,0.230767,0.112980,-0.431007,1.258653,0.190812,0.000000,-0.411238,1.299622,0.181199,0.533064,-0.391936,1.283911,0.160039,0.500520,-0.481199,1.295347,0.132052,-0.428571,1.334094,0.167750,-0.456234,1.306721,0.222189,-0.386688,1.300105,0.231172,,,,-0.411469,1.299210,0.181385,-0.392317,1.283805,0.160544,,,,-0.430211,1.258733,0.190426,-0.401174,1.291713,0.171129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.233333,-0.329005,0.923149,-0.100106,0.171847,-0.426859,1.296780,0.183590,0.000282,-0.481213,1.295485,0.131865,0.677779,-0.429085,1.333232,0.167694,0.086366,-0.456093,1.307091,0.222227,0.425386,-0.386523,1.299536,0.230904,0.134940,-0.431314,1.258627,0.190937,0.000000,-0.411554,1.299600,0.181322,0.311396,-0.392234,1.283888,0.160178,0.267714,-0.481389,1.295550,0.132127,-0.428860,1.334085,0.167931,-0.456475,1.306691,0.222386,-0.386995,1.300101,0.231358,,,,-0.411856,1.299087,0.181668,-0.392635,1.283803,0.160785,,,,-0.430145,1.258343,0.190609,-0.401791,1.291554,0.171578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.241667,-0.329001,0.923132,-0.099988,0.172010,-0.427153,1.296731,0.183717,0.000291,-0.481495,1.295449,0.131980,0.677779,-0.429378,1.333188,0.167833,0.086366,-0.456397,1.307027,0.222352,0.425386,-0.386828,1.299475,0.231042,0.134940,-0.431607,1.258576,0.191051,0.000000,-0.411848,1.299553,0.181454,0.311396,-0.392522,1.283850,0.160310,0.267714,-0.481644,1.295583,0.132286,-0.429097,1.334071,0.168160,-0.456767,1.306694,0.222625,-0.386983,1.299450,0.231363,,,,-0.412111,1.299063,0.181864,-0.392862,1.283794,0.160968,,,,-0.430348,1.258367,0.190911,-0.402079,1.291533,0.171824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.250000,-0.328738,0.923165,-0.099634,0.172539,-0.427459,1.296668,0.183893,0.000202,-0.481760,1.295458,0.132111,0.581930,-0.429661,1.333143,0.168047,0.000000,-0.456729,1.306930,0.222515,0.468158,-0.387169,1.299349,0.231252,0.804886,-0.431929,1.258506,0.191181,0.000000,-0.412150,1.299488,0.181644,0.208623,-0.392812,1.283803,0.160498,0.280895,-0.481845,1.295602,0.132494,,,,-0.457003,1.306628,0.222857,-0.387062,1.299421,0.231399,,,,-0.412528,1.299127,0.182238,-0.393088,1.283790,0.161162,-0.430039,1.334317,0.168305,-0.430522,1.258312,0.191093,-0.402284,1.291571,0.172039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.258333,-0.328399,0.923226,-0.099367,0.173012,-0.427744,1.296617,0.184100,0.000255,-0.482007,1.295481,0.132276,0.507437,-0.429917,1.333108,0.168286,0.000000,-0.457039,1.306857,0.222710,0.541060,-0.387489,1.299235,0.231491,0.643166,-0.432238,1.258450,0.191349,0.000000,-0.412433,1.299432,0.181865,0.214852,-0.393087,1.283757,0.160719,0.175966,-0.482004,1.295656,0.132737,,,,-0.457179,1.306657,0.223099,-0.387233,1.299442,0.231629,,,,-0.412713,1.299057,0.182496,-0.393363,1.283836,0.161491,-0.430201,1.334310,0.168551,-0.430705,1.258207,0.191185,-0.401893,1.291910,0.171895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.266667,-0.328278,0.923262,-0.099208,0.173143,-0.427974,1.296598,0.184295,0.000349,-0.482230,1.295493,0.132463,0.507437,-0.430139,1.333096,0.168497,0.000000,-0.457273,1.306826,0.222905,0.541060,-0.387726,1.299188,0.231694,0.643166,-0.432476,1.258429,0.191527,0.000000,-0.412662,1.299411,0.182064,0.214852,-0.393315,1.283742,0.160913,0.175966,-0.482136,1.295716,0.132962,-0.429620,1.334127,0.168966,-0.457413,1.306645,0.223309,-0.387397,1.299419,0.231866,,,,-0.412642,1.299087,0.182631,-0.393535,1.283794,0.161727,,,,-0.430852,1.258209,0.191360,-0.402112,1.291903,0.172227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.275000,-0.328092,0.923308,-0.099098,0.173318,-0.428182,1.296583,0.184502,0.000350,-0.482424,1.295515,0.132655,0.435224,-0.430331,1.333087,0.168717,0.000001,-0.457488,1.306804,0.223108,0.579826,-0.387945,1.299143,0.231913,0.486962,-0.432696,1.258412,0.191718,0.000000,-0.412868,1.299392,0.182276,0.337610,-0.393520,1.283726,0.161125,0.168380,-0.482254,1.295749,0.133140,-0.429670,1.334136,0.169185,-0.457551,1.306653,0.223495,-0.387531,1.299408,0.232059,,,,-0.412776,1.299121,0.182873,-0.393661,1.283758,0.161944,,,,-0.431035,1.258238,0.191522,-0.402299,1.292037,0.172478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.283333,-0.327924,0.923310,-0.098940,0.173709,-0.428372,1.296573,0.184731,0.000397,-0.482581,1.295546,0.132849,0.435224,-0.430505,1.333088,0.168968,0.000001,-0.457702,1.306777,0.223325,0.579826,-0.388166,1.299097,0.232170,0.486962,-0.432899,1.258399,0.191922,0.000000,-0.413057,1.299381,0.182517,0.337610,-0.393698,1.283724,0.161369,0.168380,-0.482362,1.295758,0.133347,-0.429756,1.334097,0.169377,-0.457718,1.306636,0.223735,-0.387866,1.299704,0.232254,,,,-0.412758,1.299075,0.183096,-0.393725,1.283824,0.162218,,,,-0.431163,1.258200,0.191688,-0.402422,1.291995,0.172705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.291667,-0.327687,0.923378,-0.098769,0.173894,-0.428541,1.296572,0.184950,0.000352,-0.482737,1.295594,0.133053,0.327984,-0.430655,1.333095,0.169205,0.000001,-0.457876,1.306766,0.223541,0.582516,-0.388346,1.299055,0.232400,0.386230,-0.433084,1.258395,0.192119,0.000000,-0.413224,1.299375,0.182741,0.406330,-0.393866,1.283722,0.161589,0.246902,-0.482422,1.295912,0.133554,-0.429869,1.334150,0.169577,-0.457808,1.306634,0.223932,-0.387890,1.299441,0.232541,,,,-0.413051,1.299060,0.183214,-0.393878,1.283777,0.162340,,,,-0.430717,1.258062,0.191969,-0.402591,1.292001,0.172960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.300000,-0.327391,0.923446,-0.098663,0.174148,-0.428692,1.296581,0.185175,0.000353,-0.482866,1.295655,0.133254,0.327984,-0.430781,1.333113,0.169447,0.000001,-0.458039,1.306771,0.223759,0.582516,-0.388517,1.299021,0.232644,0.386230,-0.433258,1.258404,0.192324,0.000000,-0.413373,1.299378,0.182975,0.406330,-0.394013,1.283725,0.161824,0.246902,-0.482491,1.295990,0.133709,-0.429922,1.334201,0.169760,-0.457981,1.306662,0.224137,-0.388037,1.299489,0.232770,,,,-0.413083,1.299174,0.183474,-0.393994,1.283764,0.162538,,,,-0.431395,1.258215,0.192017,-0.402702,1.292017,0.173160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.308333,-0.327064,0.923545,-0.098645,0.174249,-0.428815,1.296609,0.185399,0.000350,-0.482979,1.295730,0.133467,0.251764,-0.430878,1.333146,0.169679,0.000001,-0.458163,1.306809,0.223979,0.656942,-0.388648,1.299012,0.232877,0.280165,-0.433406,1.258433,0.192538,0.000000,-0.413493,1.299396,0.183202,0.396910,-0.394140,1.283736,0.162052,0.327537,-0.482550,1.296117,0.133942,-0.429965,1.334208,0.169940,-0.458094,1.306695,0.224295,-0.388118,1.299486,0.232995,,,,-0.413106,1.299255,0.183642,-0.394044,1.283812,0.162713,,,,-0.431494,1.258268,0.192159,-0.402800,1.292069,0.173377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.316667,-0.326624,0.923660,-0.098448,0.174577,-0.428930,1.296631,0.185630,0.000377,-0.483067,1.295832,0.133668,0.251764,-0.430957,1.333182,0.169936,0.000001,-0.458291,1.306825,0.224202,0.656942,-0.388786,1.298968,0.233130,0.280165,-0.433554,1.258453,0.192737,0.000000,-0.413605,1.299409,0.183443,0.396910,-0.394252,1.283750,0.162291,0.327537,-0.482619,1.296199,0.134142,-0.429985,1.334288,0.170136,-0.458163,1.306697,0.224462,-0.388355,1.299718,0.233105,,,,-0.413136,1.299359,0.183882,-0.394118,1.283788,0.162876,,,,-0.431662,1.258320,0.192400,-0.402882,1.292133,0.173566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.325000,-0.326044,0.923817,-0.098069,0.175044,-0.429042,1.296618,0.185864,0.000220,-0.483144,1.295935,0.133865,0.261939,-0.431023,1.333190,0.170214,0.000000,-0.458419,1.306792,0.224429,0.692366,-0.388927,1.298859,0.233394,0.129788,-0.433707,1.258436,0.192921,0.000000,-0.413713,1.299384,0.183691,0.436113,-0.394360,1.283733,0.162532,0.457153,-0.482682,1.296264,0.134337,,,,-0.458255,1.306689,0.224668,-0.388557,1.299634,0.233530,,,,-0.413257,1.299274,0.184004,-0.394185,1.283762,0.163045,-0.430241,1.334660,0.170347,-0.431746,1.258388,0.192591,-0.402956,1.292106,0.173724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.333333,-0.326113,0.923822,-0.098174,0.174828,-0.429132,1.296626,0.186093,0.000340,-0.483252,1.295922,0.134114,0.261939,-0.431120,1.333192,0.170431,0.000000,-0.458496,1.306812,0.224665,0.692366,-0.389001,1.298885,0.233609,0.129788,-0.433793,1.258446,0.193166,0.000000,-0.413804,1.299392,0.183914,0.436113,-0.394458,1.283734,0.162754,0.457153,-0.482905,1.296005,0.134676,-0.430076,1.334365,0.170631,-0.458296,1.306710,0.224851,-0.388410,1.299284,0.233851,,,,-0.413396,1.299209,0.184212,-0.394282,1.283764,0.163230,,,,-0.432104,1.258659,0.192851,-0.403015,1.292071,0.173906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.341667,-0.326026,0.923890,-0.098267,0.174582,-0.429207,1.296640,0.186323,0.000211,-0.483348,1.295937,0.134365,0.328927,-0.431191,1.333203,0.170651,0.000000,-0.458553,1.306846,0.224903,0.717114,-0.389057,1.298902,0.233822,0.271916,-0.433876,1.258464,0.193408,0.000000,-0.413879,1.299401,0.184137,0.362972,-0.394546,1.283731,0.162974,0.523686,-0.482987,1.296110,0.134903,,,,-0.458334,1.306742,0.225050,-0.388482,1.299293,0.234037,,,,-0.413359,1.299118,0.184371,-0.394357,1.283772,0.163409,-0.430158,1.334457,0.170884,-0.432203,1.258703,0.193072,-0.403688,1.291629,0.174654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.350000,-0.325553,0.924041,-0.098036,0.174795,-0.429285,1.296652,0.186550,0.000157,-0.483412,1.296033,0.134576,0.328927,-0.431233,1.333228,0.170906,0.000000,-0.458633,1.306853,0.225130,0.717114,-0.389146,1.298843,0.234062,0.271916,-0.433988,1.258474,0.193605,0.000000,-0.413953,1.299401,0.184370,0.362972,-0.394628,1.283731,0.163201,0.523686,-0.483026,1.296387,0.134947,,,,-0.458381,1.306780,0.225280,-0.388579,1.299268,0.234251,,,,-0.413513,1.299063,0.184672,-0.394418,1.283774,0.163623,-0.430234,1.334373,0.171136,-0.432324,1.258918,0.193377,-0.403771,1.291636,0.174847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.358333,-0.324867,0.924282,-0.097966,0.174833,-0.429336,1.296664,0.186795,0.000261,-0.483460,1.296144,0.134817,0.348864,-0.431233,1.333250,0.171167,0.000000,-0.458673,1.306890,0.225378,0.749756,-0.389198,1.298779,0.234311,0.109396,-0.434093,1.258490,0.193833,0.000000,-0.414001,1.299393,0.184618,0.247341,-0.394696,1.283706,0.163443,0.492552,-0.483075,1.296483,0.135219,,,,-0.458553,1.307016,0.225557,-0.388310,1.298801,0.234385,,,,-0.413430,1.299136,0.185036,-0.394480,1.283759,0.163900,-0.430554,1.334696,0.171348,-0.432409,1.258884,0.193574,-0.403237,1.292072,0.174553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.366667,-0.324648,0.924349,-0.098223,0.174741,-0.429436,1.296686,0.187044,0.000279,-0.483560,1.296173,0.135065,0.348864,-0.431312,1.333266,0.171399,0.000000,-0.458768,1.306945,0.225622,0.749756,-0.389298,1.298799,0.234560,0.109396,-0.434215,1.258518,0.194099,0.000000,-0.414100,1.299405,0.184866,0.247341,-0.394803,1.283698,0.163698,0.492552,-0.483289,1.296311,0.135565,-0.430051,1.333147,0.171341,-0.458710,1.307021,0.225833,-0.388893,1.299489,0.234633,,,,-0.413859,1.299061,0.185232,-0.394634,1.283692,0.164093,,,,-0.432497,1.258714,0.193858,-0.403372,1.292129,0.174872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.375000,-0.324630,0.924384,-0.098163,0.174626,-0.429538,1.296699,0.187305,0.000174,-0.483675,1.296191,0.135340,0.411631,-0.431416,1.333279,0.171663,0.000000,-0.458859,1.306957,0.225891,0.705209,-0.389387,1.298807,0.234810,0.380779,-0.434317,1.258530,0.194359,0.000000,-0.414202,1.299417,0.185123,0.453365,-0.394911,1.283709,0.163950,0.566188,-0.483471,1.296332,0.135874,,,,-0.458756,1.306873,0.226154,-0.388976,1.299223,0.235014,,,,-0.414004,1.298970,0.185367,-0.394794,1.283742,0.164366,-0.430655,1.334442,0.171980,-0.432636,1.258628,0.194105,-0.403508,1.292055,0.175164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.383333,-0.324293,0.924462,-0.098054,0.174901,-0.429667,1.296684,0.187614,0.000263,-0.483780,1.296235,0.135623,0.443796,-0.431516,1.333274,0.171990,0.000000,-0.459000,1.306940,0.226191,0.630987,-0.389537,1.298745,0.235140,0.350356,-0.434471,1.258515,0.194646,0.000000,-0.414328,1.299395,0.185441,0.485495,-0.395037,1.283687,0.164269,0.304356,-0.483623,1.296332,0.136148,,,,-0.458969,1.306879,0.226553,-0.389107,1.299232,0.235132,,,,-0.414147,1.298978,0.185681,-0.394978,1.283759,0.164958,-0.430827,1.334485,0.172281,-0.431279,1.257916,0.194381,-0.404186,1.291613,0.175591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.391667,-0.323982,0.924538,-0.098125,0.175035,-0.429804,1.296672,0.187931,0.000231,-0.483900,1.296260,0.135923,0.443796,-0.431625,1.333264,0.172309,0.000000,-0.459143,1.306942,0.226499,0.630987,-0.389688,1.298704,0.235470,0.350356,-0.434634,1.258505,0.194959,0.000000,-0.414462,1.299373,0.185763,0.485495,-0.395174,1.283655,0.164596,0.304356,-0.483777,1.296357,0.136440,,,,-0.459134,1.306867,0.226825,-0.389462,1.299007,0.235647,,,,-0.414409,1.298854,0.186183,-0.395204,1.283638,0.165391,-0.432173,1.334811,0.173027,-0.433043,1.258471,0.194625,-0.403852,1.291944,0.175749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.400000,-0.323854,0.924555,-0.098052,0.175219,-0.429949,1.296664,0.188246,0.000231,-0.484028,1.296278,0.136221,0.506230,-0.431758,1.333261,0.172635,0.000000,-0.459298,1.306928,0.226808,0.670973,-0.389848,1.298674,0.235798,0.648224,-0.434788,1.258495,0.195261,0.000000,-0.414606,1.299363,0.186084,0.258184,-0.395314,1.283647,0.164918,0.212864,-0.483925,1.296373,0.136694,,,,-0.459308,1.306771,0.227097,-0.389721,1.298947,0.235981,,,,-0.414672,1.298708,0.186426,-0.395363,1.283614,0.165703,-0.432372,1.334737,0.173292,-0.433251,1.258469,0.194903,-0.404054,1.291935,0.176076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.408333,-0.323147,0.924671,-0.098984,0.175390,-0.430113,1.296717,0.188569,0.000138,-0.484141,1.296352,0.136489,0.506230,-0.431846,1.333296,0.172907,0.000000,-0.459485,1.307083,0.227088,0.670973,-0.390057,1.298724,0.236159,0.648224,-0.435024,1.258566,0.195630,0.000000,-0.414764,1.299388,0.186419,0.258184,-0.395477,1.283611,0.165294,0.212864,-0.484004,1.296583,0.136774,,,,-0.459530,1.306718,0.227354,-0.390173,1.299397,0.236564,,,,-0.414883,1.298699,0.186808,-0.395553,1.283501,0.165940,-0.432100,1.334632,0.173124,-0.434275,1.259780,0.196989,-0.403533,1.292253,0.176019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
